	EX-CTR	Z1-A	Z1-C	Z1-N	Z1-R	Z11-C	Z11-N	Z11-R	Z13-A	Z13-C	Z13-N	Z18-A	Z18-C	Z18-R	Z23-C	Z23-N	Z23-R	Z26-C	Z26-N	Z26-R	Z28-A	Z28-C	Z28-N	Z28-R	Z29-A	Z29-C	Z29-N	Z29-R	Z32-A	Z32-C	Z32-N	Z32-R	Z36-A	Z36-C	Z36-N	Z36-R	Z39-A	Z39-N	Z39-R	Z4-A	Z4-C	Z4-N	Z4-R	Z40-A	Z40-C	Z40-N	Z40-R	Z43-C	Z43-N	Z43-R	Z44-A	Z44-C	Z44-N	Z45-A	Z45-C	Z45-N	Z45-R	Z46-C	Z46-N	Z46-R	Z5-A	Z5-C	Z5-N	Z5-R	Z6-A	Z6-C	Z6-N	Z6-R
Z40-N	1.0	0.8269230769230769	0.8333333333333334	0.8620689655172413	0.847457627118644	0.84375	0.8461538461538461	0.8656716417910447	0.8461538461538461	0.7894736842105263	0.7037037037037037	0.7906976744186046	0.7878787878787878	0.8478260869565217	0.7741935483870968	0.8620689655172413	0.8269230769230769	0.8095238095238095	0.8674698795180723	0.8360655737704918	0.86	0.847457627118644	0.7941176470588235	0.8076923076923077	0.84	0.9	0.8	0.9215686274509803	0.8125	0.84375	0.8484848484848485	0.7777777777777778	0.975	0.8	0.8260869565217391	0.9583333333333334	0.9012345679012346	1.0	0.8591549295774648	0.8888888888888888	0.7906976744186046	0.8679245283018868	0.8333333333333334	0.859375	0.9411764705882353	0.0	0.959731543624161	0.8732394366197183	0.7941176470588235	0.8085106382978723	0.75	0.8833333333333333	0.8297872340425532	0.8548387096774194	0.7837837837837838	0.8048780487804879	0.8809523809523809	0.8909090909090909	0.8409090909090909	0.8805970149253731	0.8627450980392157	0.8769230769230769	0.8409090909090909	0.8108108108108109	0.8666666666666667	0.8095238095238095	0.8478260869565217	0.8269230769230769
Z40-R	0.9683544303797469	0.9559748427672956	0.9379310344827586	0.9573170731707317	0.9515151515151515	0.9784172661870504	0.9556962025316456	0.8963414634146342	0.9285714285714286	0.9513888888888888	0.9629629629629629	0.9533333333333334	0.9642857142857143	0.9466666666666667	0.9562043795620438	0.950920245398773	0.9358974358974359	0.9455782312925171	0.9414893617021277	0.9135802469135802	0.9548387096774194	0.9386503067484663	0.971830985915493	0.949685534591195	0.9415584415584416	0.950920245398773	0.9574468085106383	0.9808917197452229	0.9342105263157895	0.9653179190751445	0.9352941176470588	0.9403973509933775	0.993103448275862	0.9539473684210527	0.9539473684210527	0.959731543624161	0.9625668449197861	1.0	0.9310344827586207	0.9751552795031055	0.9533333333333334	0.9622641509433962	0.9523809523809523	0.9146341463414634	0.9708029197080292	0.959731543624161	0.0	0.9428571428571428	0.9645390070921985	0.9337748344370861	0.9705882352941176	0.925	0.954248366013072	0.9333333333333333	0.9655172413793104	0.9452054794520548	0.9358288770053476	0.9559748427672956	0.96	0.9595375722543352	0.9551282051282052	0.9212121212121213	0.9459459459459459	0.9652777777777778	0.9640718562874252	0.9455782312925171	0.9324324324324325	0.9290322580645162
Z43-C	0.9767441860465116	0.8026315789473685	0.855072463768116	0.8148148148148148	0.7901234567901234	0.9016393442622951	0.8607594936708861	0.8602150537634409	0.8	0.7936507936507936	0.8596491228070176	0.8918918918918919	0.8524590163934426	0.7611940298507462	0.847457627118644	0.8	0.7534246575342466	0.8059701492537313	0.7843137254901961	0.8117647058823529	0.8243243243243243	0.7901234567901234	0.8548387096774194	0.8205128205128205	0.8571428571428571	0.8837209302325582	0.8387096774193549	0.9240506329113924	0.8701298701298701	0.8181818181818182	0.7954545454545454	0.8666666666666667	0.9076923076923077	0.8333333333333334	0.8333333333333334	0.8732394366197183	0.9181818181818182	0.9838709677419355	0.84375	0.8311688311688312	0.8285714285714286	0.7671232876712328	0.855072463768116	0.8804347826086957	0.96875	0.8732394366197183	0.9428571428571428	0.0	0.8166666666666667	0.8055555555555556	0.8392857142857143	0.8170731707317073	0.7857142857142857	0.8522727272727273	0.828125	0.8208955223880597	0.7961165048543689	0.8333333333333334	0.7910447761194029	0.8068181818181818	0.8108108108108109	0.8555555555555555	0.8260869565217391	0.7666666666666667	0.8333333333333334	0.8405797101449275	0.8142857142857143	0.8333333333333334
Z43-N	1.0	0.6666666666666666	0.7878787878787878	0.7333333333333333	0.7446808510638298	0.8333333333333334	0.813953488372093	0.8245614035087719	0.6216216216216216	0.5769230769230769	0.631578947368421	0.7714285714285715	0.7083333333333334	0.625	0.6818181818181818	0.7333333333333333	0.7	0.7941176470588235	0.8028169014084507	0.8727272727272727	0.6666666666666666	0.7708333333333334	0.6086956521739131	0.7073170731707317	0.775	0.9636363636363636	0.68	1.0	0.8	0.7	0.8245614035087719	0.8205128205128205	0.967741935483871	0.75	0.7837837837837838	0.9487179487179487	0.9041095890410958	1.0	0.8	0.8913043478260869	0.696969696969697	0.6578947368421053	0.75	0.8363636363636363	1.0	0.7941176470588235	0.9645390070921985	0.8166666666666667	0.0	0.6571428571428571	0.47058823529411764	0.7111111111111111	0.6857142857142857	0.8518518518518519	0.7142857142857143	0.75	0.8666666666666667	0.9166666666666666	0.5517241379310345	0.8421052631578947	0.6388888888888888	0.7924528301886793	0.6875	0.4782608695652174	0.717391304347826	0.6333333333333333	0.625	0.7906976744186046
Z43-R	0.9841269841269841	0.7358490566037735	0.7777777777777778	0.7368421052631579	0.7666666666666667	0.868421052631579	0.8421052631578947	0.8285714285714286	0.7307692307692307	0.6666666666666666	0.7575757575757576	0.8163265306122449	0.7894736842105263	0.6888888888888889	0.7777777777777778	0.819672131147541	0.7358490566037735	0.7555555555555555	0.8095238095238095	0.8507462686567164	0.7647058823529411	0.8064516129032258	0.7297297297297297	0.7636363636363637	0.8363636363636363	0.9090909090909091	0.8	0.9833333333333333	0.8333333333333334	0.7692307692307693	0.7941176470588235	0.8269230769230769	0.9318181818181818	0.8235294117647058	0.7755102040816326	0.9433962264150944	0.9204545454545454	1.0	0.8082191780821918	0.9180327868852459	0.7659574468085106	0.7058823529411765	0.8043478260869565	0.7846153846153846	0.975609756097561	0.8085106382978723	0.9337748344370861	0.8055555555555556	0.6571428571428571	0.0	0.71875	0.7192982456140351	0.78	0.8153846153846154	0.7560975609756098	0.75	0.8505747126436781	0.9016393442622951	0.7045454545454546	0.8260869565217391	0.6938775510204082	0.8382352941176471	0.7045454545454546	0.6486486486486487	0.7457627118644068	0.6976744186046512	0.6888888888888889	0.7818181818181819
Z44-A	0.9761904761904762	0.7894736842105263	0.7407407407407407	0.7857142857142857	0.8222222222222222	0.7777777777777778	0.8157894736842105	0.8703703703703703	0.75	0.5909090909090909	0.46153846153846156	0.7666666666666667	0.6111111111111112	0.6896551724137931	0.5625	0.813953488372093	0.7567567567567568	0.75	0.8714285714285714	0.8571428571428571	0.7647058823529411	0.8222222222222222	0.5555555555555556	0.7948717948717948	0.8055555555555556	0.98	0.65	1.0	0.8	0.82	0.8490566037735849	0.7878787878787878	1.0	0.7419354838709677	0.7419354838709677	0.9705882352941176	0.8955223880597015	1.0	0.8620689655172413	0.9024390243902439	0.7241379310344828	0.75	0.7407407407407407	0.84	1.0	0.75	0.9705882352941176	0.8392857142857143	0.47058823529411764	0.71875	0.0	0.7906976744186046	0.75	0.8333333333333334	0.6363636363636364	0.7407407407407407	0.8873239436619719	0.9047619047619048	0.6666666666666666	0.8461538461538461	0.7352941176470589	0.84	0.7142857142857143	0.55	0.7954545454545454	0.7037037037037037	0.7333333333333333	0.8205128205128205
Z44-C	0.9726027397260274	0.7213114754098361	0.8214285714285714	0.7424242424242424	0.75	0.8979591836734694	0.8676470588235294	0.8658536585365854	0.6724137931034483	0.7142857142857143	0.8444444444444444	0.85	0.8125	0.7272727272727273	0.8043478260869565	0.7794117647058824	0.7619047619047619	0.7358490566037735	0.84375	0.7605633802816901	0.7241379310344828	0.7857142857142857	0.7111111111111111	0.7258064516129032	0.8461538461538461	0.9358974358974359	0.7959183673469388	0.9859154929577465	0.84375	0.8026315789473685	0.8227848101265823	0.8387096774193549	0.9259259259259259	0.8360655737704918	0.7966101694915254	0.864406779661017	0.9183673469387755	0.9795918367346939	0.8048780487804879	0.8676470588235294	0.7894736842105263	0.6949152542372882	0.8	0.8157894736842105	0.9807692307692307	0.8833333333333333	0.925	0.8170731707317073	0.7111111111111111	0.7192982456140351	0.7906976744186046	0.0	0.8	0.7945205479452054	0.8076923076923077	0.7777777777777778	0.8315789473684211	0.9166666666666666	0.6122448979591837	0.85	0.7288135593220338	0.8157894736842105	0.7636363636363637	0.7021276595744681	0.7681159420289855	0.7358490566037735	0.6792452830188679	0.7419354838709677
Z44-N	0.9672131147540983	0.7058823529411765	0.8	0.7543859649122807	0.7833333333333333	0.8947368421052632	0.8392857142857143	0.875	0.75	0.725	0.7878787878787878	0.8367346938775511	0.8157894736842105	0.6511627906976745	0.7352941176470589	0.7758620689655172	0.7547169811320755	0.8043478260869565	0.8072289156626506	0.8484848484848485	0.76	0.7627118644067796	0.7567567567567568	0.7818181818181819	0.8333333333333334	0.9076923076923077	0.7631578947368421	0.9655172413793104	0.7843137254901961	0.803030303030303	0.8260869565217391	0.8679245283018868	0.9545454545454546	0.7708333333333334	0.7708333333333334	0.8775510204081632	0.8809523809523809	0.972972972972973	0.821917808219178	0.8793103448275862	0.7608695652173914	0.7	0.8	0.8695652173913043	0.975	0.8297872340425532	0.954248366013072	0.7857142857142857	0.6857142857142857	0.78	0.75	0.8	0.0	0.8656716417910447	0.7804878048780488	0.7727272727272727	0.8488372093023255	0.8421052631578947	0.7272727272727273	0.8405797101449275	0.7647058823529411	0.8529411764705882	0.7555555555555555	0.6756756756756757	0.7833333333333333	0.75	0.7659574468085106	0.8214285714285714
Z45-A	0.974025974025974	0.8450704225352113	0.8333333333333334	0.8552631578947368	0.8441558441558441	0.8846153846153846	0.8428571428571429	0.872093023255814	0.8260869565217391	0.8035714285714286	0.8333333333333334	0.8769230769230769	0.8490566037735849	0.84375	0.82	0.84	0.8115942028985508	0.8166666666666667	0.85	0.8205128205128205	0.8529411764705882	0.8589743589743589	0.8518518518518519	0.8472222222222222	0.8382352941176471	0.9390243902439024	0.8333333333333334	0.958904109589041	0.8529411764705882	0.8823529411764706	0.8024691358024691	0.8484848484848485	0.9310344827586207	0.8461538461538461	0.8095238095238095	0.9242424242424242	0.9320388349514563	0.9811320754716981	0.8666666666666667	0.875	0.8412698412698413	0.8428571428571429	0.8135593220338984	0.8536585365853658	0.9636363636363636	0.8548387096774194	0.9333333333333333	0.8522727272727273	0.8518518518518519	0.8153846153846154	0.8333333333333334	0.7945205479452054	0.8656716417910447	0.0	0.8214285714285714	0.8135593220338984	0.8383838383838383	0.8918918918918919	0.8	0.8433734939759037	0.8382352941176471	0.8395061728395061	0.8387096774193549	0.8181818181818182	0.8441558441558441	0.8360655737704918	0.84375	0.7941176470588235
Z45-C	1.0	0.8085106382978723	0.8108108108108109	0.8490566037735849	0.8113207547169812	0.8148148148148148	0.7777777777777778	0.873015873015873	0.8043478260869565	0.71875	0.6363636363636364	0.825	0.75	0.7692307692307693	0.7307692307692307	0.803921568627451	0.8085106382978723	0.75	0.8589743589743589	0.8214285714285714	0.7906976744186046	0.8545454545454545	0.7142857142857143	0.8367346938775511	0.8222222222222222	0.9482758620689655	0.7241379310344828	0.9130434782608695	0.7906976744186046	0.8305084745762712	0.8548387096774194	0.8095238095238095	0.9411764705882353	0.775	0.775	0.9534883720930233	0.9090909090909091	0.9629629629629629	0.8656716417910447	0.8541666666666666	0.7631578947368421	0.8043478260869565	0.7777777777777778	0.8666666666666667	0.9666666666666667	0.7837837837837838	0.9655172413793104	0.828125	0.7142857142857143	0.7560975609756098	0.6363636363636364	0.8076923076923077	0.7804878048780488	0.8214285714285714	0.0	0.7058823529411765	0.8589743589743589	0.88	0.7894736842105263	0.8524590163934426	0.7954545454545454	0.8666666666666667	0.7567567567567568	0.7419354838709677	0.8333333333333334	0.7837837837837838	0.7692307692307693	0.8333333333333334
Z45-N	0.9444444444444444	0.7755102040816326	0.7692307692307693	0.7735849056603774	0.8245614035087719	0.8	0.7708333333333334	0.8636363636363636	0.7446808510638298	0.7142857142857143	0.6923076923076923	0.8409090909090909	0.78125	0.7906976744186046	0.6785714285714286	0.8392857142857143	0.8	0.6388888888888888	0.7922077922077922	0.7931034482758621	0.782608695652174	0.8035714285714286	0.7096774193548387	0.803921568627451	0.7608695652173914	0.9344262295081968	0.71875	0.9411764705882353	0.8085106382978723	0.8225806451612904	0.8095238095238095	0.7441860465116279	0.8235294117647058	0.7380952380952381	0.7674418604651163	0.8863636363636364	0.9135802469135802	0.967741935483871	0.8405797101449275	0.8653846153846154	0.7857142857142857	0.7446808510638298	0.7368421052631579	0.819672131147541	0.9705882352941176	0.8048780487804879	0.9452054794520548	0.8208955223880597	0.75	0.75	0.7407407407407407	0.7777777777777778	0.7727272727272727	0.8135593220338984	0.7058823529411765	0.0	0.8518518518518519	0.8679245283018868	0.717948717948718	0.8253968253968254	0.8125	0.8571428571428571	0.717948717948718	0.7352941176470589	0.8448275862068966	0.8048780487804879	0.8181818181818182	0.7755102040816326
Z45-R	0.9696969696969697	0.8333333333333334	0.8518518518518519	0.8888888888888888	0.7956989247311828	0.92	0.8695652173913043	0.8785046728971962	0.8314606741573034	0.8607594936708861	0.8873239436619719	0.896551724137931	0.9090909090909091	0.8313253012048193	0.8611111111111112	0.8043478260869565	0.8202247191011236	0.825	0.8305084745762712	0.85	0.8522727272727273	0.8333333333333334	0.8961038961038961	0.8842105263157894	0.8539325842696629	0.8775510204081632	0.8378378378378378	0.9120879120879121	0.8901098901098901	0.8543689320388349	0.8571428571428571	0.875	0.9102564102564102	0.8604651162790697	0.8604651162790697	0.8536585365853658	0.9274193548387096	0.9868421052631579	0.8425925925925926	0.8314606741573034	0.8571428571428571	0.8314606741573034	0.8658536585365854	0.8857142857142857	0.961038961038961	0.8809523809523809	0.9358288770053476	0.7961165048543689	0.8666666666666667	0.8505747126436781	0.8873239436619719	0.8315789473684211	0.8488372093023255	0.8383838383838383	0.8589743589743589	0.8518518518518519	0.0	0.8333333333333334	0.8414634146341463	0.8333333333333334	0.8275862068965517	0.8857142857142857	0.8690476190476191	0.8571428571428571	0.845360824742268	0.8674698795180723	0.8313253012048193	0.8586956521739131
Z46-C	0.9852941176470589	0.8387096774193549	0.8888888888888888	0.9154929577464789	0.8208955223880597	0.9565217391304348	0.9076923076923077	0.8987341772151899	0.890625	0.9245283018867925	0.9047619047619048	0.8947368421052632	0.8913043478260869	0.8363636363636363	0.8604651162790697	0.8507462686567164	0.8387096774193549	0.8490566037735849	0.8709677419354839	0.8767123287671232	0.9206349206349206	0.8714285714285714	0.9166666666666666	0.8939393939393939	0.8870967741935484	0.8676470588235294	0.8478260869565217	0.9	0.8852459016393442	0.9102564102564102	0.8987341772151899	0.9180327868852459	0.8936170212765957	0.8596491228070176	0.8793103448275862	0.8703703703703703	0.9361702127659575	1.0	0.9047619047619048	0.873015873015873	0.8947368421052632	0.873015873015873	0.8461538461538461	0.9230769230769231	0.9782608695652174	0.8909090909090909	0.9559748427672956	0.8333333333333334	0.9166666666666666	0.9016393442622951	0.9047619047619048	0.9166666666666666	0.8421052631578947	0.8918918918918919	0.88	0.8679245283018868	0.8333333333333334	0.0	0.8928571428571429	0.868421052631579	0.9047619047619048	0.9090909090909091	0.8727272727272727	0.8775510204081632	0.8873239436619719	0.8909090909090909	0.896551724137931	0.8571428571428571
Z46-N	0.9827586206896551	0.6521739130434783	0.7804878048780488	0.6862745098039216	0.7454545454545455	0.8484848484848485	0.803921568627451	0.8507462686567164	0.5813953488372093	0.6571428571428571	0.7586206896551724	0.8222222222222222	0.7941176470588235	0.6829268292682927	0.7419354838709677	0.7592592592592593	0.7083333333333334	0.6923076923076923	0.8125	0.8571428571428571	0.7111111111111111	0.7222222222222222	0.6	0.6875	0.7959183673469388	0.9365079365079365	0.696969696969697	0.9629629629629629	0.84	0.7903225806451613	0.796875	0.8085106382978723	0.9230769230769231	0.8043478260869565	0.7777777777777778	0.8913043478260869	0.9156626506024096	0.9696969696969697	0.7941176470588235	0.8703703703703703	0.7380952380952381	0.6739130434782609	0.75	0.8615384615384616	1.0	0.8409090909090909	0.96	0.7910447761194029	0.5517241379310345	0.7045454545454546	0.6666666666666666	0.6122448979591837	0.7272727272727273	0.8	0.7894736842105263	0.717948717948718	0.8414634146341463	0.8928571428571429	0.0	0.8125	0.717391304347826	0.8253968253968254	0.7	0.59375	0.7454545454545455	0.6923076923076923	0.7142857142857143	0.7346938775510204
Z46-R	1.0	0.868421052631579	0.8253968253968254	0.8181818181818182	0.8076923076923077	0.8928571428571429	0.7681159420289855	0.8777777777777778	0.8513513513513513	0.8360655737704918	0.8679245283018868	0.8676470588235294	0.8793103448275862	0.8695652173913043	0.8545454545454545	0.8026315789473685	0.868421052631579	0.8636363636363636	0.8446601941747572	0.8837209302325582	0.8450704225352113	0.8375	0.8620689655172413	0.8701298701298701	0.8472222222222222	0.8625	0.8448275862068966	0.9041095890410958	0.8767123287671232	0.875	0.8255813953488372	0.8732394366197183	0.8620689655172413	0.8382352941176471	0.855072463768116	0.8636363636363636	0.9345794392523364	0.9642857142857143	0.8723404255319149	0.8194444444444444	0.8333333333333334	0.8028169014084507	0.84375	0.9111111111111111	0.9833333333333333	0.8805970149253731	0.9595375722543352	0.8068181818181818	0.8421052631578947	0.8260869565217391	0.8461538461538461	0.85	0.8405797101449275	0.8433734939759037	0.8524590163934426	0.8253968253968254	0.8333333333333334	0.868421052631579	0.8125	0.0	0.7794117647058824	0.898876404494382	0.8307692307692308	0.8103448275862069	0.8518518518518519	0.8805970149253731	0.8181818181818182	0.868421052631579
Z5-A	1.0	0.7454545454545455	0.8125	0.7457627118644068	0.711864406779661	0.9024390243902439	0.7857142857142857	0.8333333333333334	0.7407407407407407	0.7142857142857143	0.8055555555555556	0.8235294117647058	0.8	0.7021276595744681	0.7894736842105263	0.7457627118644068	0.7678571428571429	0.7659574468085106	0.8275862068965517	0.8714285714285714	0.7	0.8125	0.7435897435897436	0.7931034482758621	0.8421052631578947	0.9577464788732394	0.8095238095238095	0.9838709677419355	0.8181818181818182	0.7761194029850746	0.7647058823529411	0.8333333333333334	0.9111111111111111	0.8301886792452831	0.76	0.9056603773584906	0.9101123595505618	1.0	0.7972972972972973	0.8666666666666667	0.7755102040816326	0.6666666666666666	0.8125	0.8591549295774648	1.0	0.8627450980392157	0.9551282051282052	0.8108108108108109	0.6388888888888888	0.6938775510204082	0.7352941176470589	0.7288135593220338	0.7647058823529411	0.8382352941176471	0.7954545454545454	0.8125	0.8275862068965517	0.9047619047619048	0.717391304347826	0.7794117647058824	0.0	0.8260869565217391	0.7708333333333334	0.5945945945945946	0.7333333333333333	0.7111111111111111	0.7021276595744681	0.8103448275862069
Z5-C	0.9342105263157895	0.8493150684931506	0.8571428571428571	0.8734177215189873	0.8625	0.9285714285714286	0.8783783783783784	0.8352941176470589	0.8142857142857143	0.85	0.8627450980392157	0.8461538461538461	0.8333333333333334	0.8484848484848485	0.8490566037735849	0.8589743589743589	0.8333333333333334	0.8412698412698413	0.8529411764705882	0.8395061728395061	0.8571428571428571	0.8765432098765432	0.8771929824561403	0.8666666666666667	0.8591549295774648	0.9404761904761905	0.8392857142857143	0.9736842105263158	0.8405797101449275	0.8452380952380952	0.875	0.8529411764705882	0.967741935483871	0.8507462686567164	0.8333333333333334	0.9264705882352942	0.9019607843137255	0.9818181818181818	0.8571428571428571	0.8933333333333333	0.828125	0.8142857142857143	0.8	0.8705882352941177	0.9827586206896551	0.8769230769230769	0.9212121212121213	0.8555555555555555	0.7924528301886793	0.8382352941176471	0.84	0.8157894736842105	0.8529411764705882	0.8395061728395061	0.8666666666666667	0.8571428571428571	0.8857142857142857	0.9090909090909091	0.8253968253968254	0.898876404494382	0.8260869565217391	0.0	0.84375	0.8448275862068966	0.8333333333333334	0.8225806451612904	0.8125	0.8
Z5-N	0.9827586206896551	0.76	0.75	0.7358490566037735	0.8103448275862069	0.8484848484848485	0.803921568627451	0.8507462686567164	0.7291666666666666	0.6176470588235294	0.7586206896551724	0.7954545454545454	0.7575757575757576	0.6829268292682927	0.7419354838709677	0.7592592592592593	0.7346938775510204	0.7560975609756098	0.8125	0.8387096774193549	0.7391304347826086	0.7894736842105263	0.6875	0.7647058823529411	0.7959183673469388	0.953125	0.696969696969697	0.9433962264150944	0.8163265306122449	0.828125	0.796875	0.8085106382978723	0.9230769230769231	0.7209302325581395	0.75	0.9375	0.9156626506024096	0.9696969696969697	0.7761194029850746	0.8909090909090909	0.7380952380952381	0.6739130434782609	0.75	0.84375	1.0	0.8409090909090909	0.9459459459459459	0.8260869565217391	0.6875	0.7045454545454546	0.7142857142857143	0.7636363636363637	0.7555555555555555	0.8387096774193549	0.7567567567567568	0.717948717948718	0.8690476190476191	0.8727272727272727	0.7	0.8307692307692308	0.7708333333333334	0.84375	0.0	0.6363636363636364	0.7678571428571429	0.6578947368421053	0.7142857142857143	0.7843137254901961
Z5-R	1.0	0.6585365853658537	0.7714285714285715	0.6363636363636364	0.6808510638297872	0.8076923076923077	0.7441860465116279	0.8524590163934426	0.6829268292682927	0.5185185185185185	0.6818181818181818	0.7567567567567568	0.6923076923076923	0.53125	0.6666666666666666	0.6956521739130435	0.625	0.7428571428571429	0.7945205479452054	0.8392857142857143	0.6578947368421053	0.7346938775510204	0.6	0.6976744186046512	0.7906976744186046	0.9655172413793104	0.7142857142857143	0.9574468085106383	0.7857142857142857	0.7407407407407407	0.75	0.775	0.90625	0.7368421052631579	0.7027027027027027	0.926829268292683	0.8933333333333333	0.9615384615384616	0.7903225806451613	0.875	0.6857142857142857	0.5789473684210527	0.7714285714285715	0.8448275862068966	1.0	0.8108108108108109	0.9652777777777778	0.7666666666666667	0.4782608695652174	0.6486486486486487	0.55	0.7021276595744681	0.6756756756756757	0.8181818181818182	0.7419354838709677	0.7352941176470589	0.8571428571428571	0.8775510204081632	0.59375	0.8103448275862069	0.5945945945945946	0.8448275862068966	0.6363636363636364	0.0	0.7346938775510204	0.625	0.6571428571428571	0.75
Z6-A	0.9866666666666667	0.7846153846153846	0.8245614035087719	0.8	0.8055555555555556	0.8775510204081632	0.835820895522388	0.8536585365853658	0.7619047619047619	0.7450980392156863	0.8478260869565217	0.8524590163934426	0.84	0.7543859649122807	0.8333333333333334	0.8	0.7846153846153846	0.8070175438596491	0.8210526315789474	0.8734177215189873	0.7704918032786885	0.821917808219178	0.7959183673469388	0.8235294117647058	0.8656716417910447	0.9230769230769231	0.8235294117647058	0.9861111111111112	0.8636363636363636	0.7894736842105263	0.8395061728395061	0.859375	0.9272727272727272	0.8	0.819672131147541	0.9206349206349206	0.93	0.98	0.8072289156626506	0.8529411764705882	0.7719298245614035	0.7	0.8245614035087719	0.8765432098765432	0.9811320754716981	0.8666666666666667	0.9640718562874252	0.8333333333333334	0.717391304347826	0.7457627118644068	0.7954545454545454	0.7681159420289855	0.7833333333333333	0.8441558441558441	0.8333333333333334	0.8448275862068966	0.845360824742268	0.8873239436619719	0.7454545454545455	0.8518518518518519	0.7333333333333333	0.8333333333333334	0.7678571428571429	0.7346938775510204	0.0	0.7636363636363637	0.7321428571428571	0.8382352941176471
Z6-C	0.9824561403508771	0.7291666666666666	0.8048780487804879	0.7547169811320755	0.7857142857142857	0.8787878787878788	0.8461538461538461	0.7936507936507936	0.723404255319149	0.6857142857142857	0.75	0.7619047619047619	0.75	0.675	0.7333333333333333	0.8	0.7551020408163265	0.75	0.8395061728395061	0.8166666666666667	0.7333333333333333	0.7636363636363637	0.6774193548387096	0.76	0.84	0.9523809523809523	0.7647058823529411	0.9814814814814815	0.7872340425531915	0.8064516129032258	0.8125	0.8043478260869565	0.9487179487179487	0.8	0.7142857142857143	0.9361702127659575	0.8875	1.0	0.7538461538461538	0.9285714285714286	0.7317073170731707	0.723404255319149	0.775	0.8412698412698413	1.0	0.8095238095238095	0.9455782312925171	0.8405797101449275	0.6333333333333333	0.6976744186046512	0.7037037037037037	0.7358490566037735	0.75	0.8360655737704918	0.7837837837837838	0.8048780487804879	0.8674698795180723	0.8909090909090909	0.6923076923076923	0.8805970149253731	0.7111111111111111	0.8225806451612904	0.6578947368421053	0.625	0.7636363636363637	0.0	0.7073170731707317	0.78
Z6-N	0.9661016949152542	0.7450980392156863	0.8181818181818182	0.7894736842105263	0.7321428571428571	0.8571428571428571	0.8333333333333334	0.803030303030303	0.6875	0.6756756756756757	0.7741935483870968	0.8043478260869565	0.7352941176470589	0.7272727272727273	0.7941176470588235	0.7894736842105263	0.7692307692307693	0.7674418604651163	0.8313253012048193	0.8615384615384616	0.6956521739130435	0.8166666666666667	0.7058823529411765	0.75	0.803921568627451	0.9545454545454546	0.75	0.9642857142857143	0.8	0.7777777777777778	0.8382352941176471	0.8163265306122449	0.926829268292683	0.7872340425531915	0.7872340425531915	0.94	0.9047619047619048	0.9714285714285714	0.8	0.8545454545454545	0.75	0.7142857142857143	0.7906976744186046	0.8307692307692308	0.9736842105263158	0.8478260869565217	0.9324324324324325	0.8142857142857143	0.625	0.6888888888888889	0.7333333333333333	0.6792452830188679	0.7659574468085106	0.84375	0.7692307692307693	0.8181818181818182	0.8313253012048193	0.896551724137931	0.7142857142857143	0.8181818181818182	0.7021276595744681	0.8125	0.7142857142857143	0.6571428571428571	0.7321428571428571	0.7073170731707317	0.0	0.7450980392156863
Z6-R	0.9545454545454546	0.7142857142857143	0.8235294117647058	0.7580645161290323	0.765625	0.9090909090909091	0.873015873015873	0.8243243243243243	0.7321428571428571	0.8125	0.7894736842105263	0.7884615384615384	0.7857142857142857	0.7924528301886793	0.8048780487804879	0.8507462686567164	0.8	0.6444444444444445	0.8202247191011236	0.7941176470588235	0.8070175438596491	0.8208955223880597	0.7317073170731707	0.6964285714285714	0.8305084745762712	0.9452054794520548	0.7954545454545454	0.9354838709677419	0.8070175438596491	0.8194444444444444	0.8552631578947368	0.7777777777777778	0.9387755102040817	0.7962962962962963	0.75	0.9482758620689655	0.9010989010989011	1.0	0.8354430379746836	0.873015873015873	0.8113207547169812	0.7966101694915254	0.8235294117647058	0.8333333333333334	1.0	0.8269230769230769	0.9290322580645162	0.8333333333333334	0.7906976744186046	0.7818181818181819	0.8205128205128205	0.7419354838709677	0.8214285714285714	0.7941176470588235	0.8333333333333334	0.7755102040816326	0.8586956521739131	0.8571428571428571	0.7346938775510204	0.868421052631579	0.8103448275862069	0.8	0.7843137254901961	0.75	0.8382352941176471	0.78	0.7450980392156863	0.0
