	EX-CTR	Z1-A	Z1-C	Z1-N	Z1-R	Z11-C	Z11-N	Z11-R	Z13-A	Z13-C	Z13-N	Z18-A	Z18-C	Z18-R	Z23-C	Z23-N	Z23-R	Z26-C	Z26-N	Z26-R	Z28-A	Z28-C	Z28-N	Z28-R	Z29-A	Z29-C	Z29-N	Z29-R	Z32-A	Z32-C	Z32-N	Z32-R	Z36-A	Z36-C	Z36-N	Z36-R	Z39-A	Z39-N	Z39-R	Z4-A	Z4-C	Z4-N	Z4-R	Z40-A	Z40-C	Z40-N	Z40-R	Z43-C	Z43-N	Z43-R	Z44-A	Z44-C	Z44-N	Z45-A	Z45-C	Z45-N	Z45-R	Z46-C	Z46-N	Z46-R	Z5-A	Z5-C	Z5-N	Z5-R	Z6-A	Z6-C	Z6-N	Z6-R
Z4-N	0.8733735367871196	0.6103614742488379	0.7713450830221843	0.5405094890090566	0.5047696029716833	0.537880411269201	0.42061739720890007	0.5404647651874277	0.7724891127636954	0.7889600245846919	0.7887542141385099	0.8139009760076802	0.7983730802997319	0.5249344212159479	0.7896703442646773	0.538524882152141	0.49658898328738627	0.7616541901443936	0.4911821536639796	0.43779336639942895	0.7500673973741129	0.7927240365431897	0.8093840094222675	0.49155463078612943	0.7198045630443226	0.5610826439584238	0.7663033044207324	0.716795503362079	0.5448236800231148	0.5674767465558468	0.7731139794100137	0.7606910479722386	0.501468283818407	0.46960070691412575	0.4557017915259265	0.521491322266262	0.5688617432119982	0.7122285300796756	0.8041920973550374	0.5619030792162119	0.5480511757449916	0.0	0.7588494632360733	0.7725338169507779	0.88349311455068	0.7680244128131611	0.6823356426195483	0.48838050297207397	0.7787567648497291	0.7508897260139965	0.7924403084531418	0.7556607321659603	0.4440236515605399	0.7085626073714513	0.7810674508166863	0.7644710692213864	0.7757517727704831	0.5388491786571981	0.7509756573719653	0.7168839788277254	0.7749469575783193	0.7757945946389541	0.7336509920573585	0.4489525501430103	0.7561980582043788	0.7708005197681587	0.8097103988361347	0.5262503432757246
Z4-R	0.7813111894230669	0.7328296479505382	0.5122786080420488	0.72074214916995	0.720899317860948	0.6876552248470924	0.6870041654303346	0.704175472657901	0.6020861316945303	0.5610631498213529	0.5040640197007373	0.7134637404464347	0.5351599793235619	0.749481397546469	0.5948716225377292	0.6904254135509825	0.7450574663516241	0.5673362951147819	0.7318586895611072	0.7971184123106192	0.6324069860664693	0.7430331600796829	0.6098245731405989	0.7549097089777901	0.4793025208006851	0.6508791508586222	0.5233062854636082	0.8107501958923812	0.6612862338595038	0.7698751592372824	0.7586478786795275	0.5899664117346748	0.6676910812920006	0.7075306206896778	0.7170632133800118	0.6403233411603638	0.7256152640246794	0.8701264815258282	0.6769919536239615	0.7077517626640665	0.7064616976364393	0.7588494632360733	0.0	0.649418952812676	0.8155896808207697	0.5612326879303698	0.7736097505387597	0.6625878297922074	0.5653478099541526	0.6907664552505137	0.6147631780665104	0.5129404123123714	0.7259587296440491	0.574871013408016	0.5469521753821315	0.6906223508030123	0.596544453275423	0.6561302513240611	0.5184997409728848	0.5101544477467188	0.6162361740801405	0.5607311542663559	0.5355161795677699	0.7050683687884957	0.5930909319677805	0.6904144395307061	0.6882838256934718	0.7189338449980519
Z40-A	0.8020604512183972	0.7752482835664485	0.6290572476050118	0.7189199237177791	0.6939755958563749	0.7584697653991922	0.7078539046037173	0.7293833601844026	0.6641014777618924	0.6916021214558291	0.6650529780975443	0.7036695587692887	0.6268276771153624	0.7777051433026856	0.6717398809393592	0.7615958522953142	0.7354629114388745	0.6219162749751364	0.6975699429893215	0.7879213694834885	0.7059464648176338	0.7237999188946603	0.6963303456561579	0.693005968948677	0.6468823269116419	0.6926583346410087	0.6341245972533611	0.8771346272599573	0.7007198787079396	0.7653529341569495	0.6919739215019852	0.641606947302019	0.7070996076659674	0.7029006949577433	0.7264077019276067	0.7052374800310117	0.7570095322833732	0.9227314321741407	0.6904888596903399	0.7318466418785949	0.7114542376065195	0.7725338169507779	0.649418952812676	0.0	0.791136818558621	0.6251939187404068	0.7297629450804317	0.7229308775172806	0.6527187940054855	0.6914335296244993	0.6909300394956464	0.5819669497401008	0.7051985459012345	0.5754338929492082	0.6661245953438909	0.6819261785294024	0.6551803948254552	0.7310608374963528	0.6560606298730249	0.5582010157162127	0.6804051373252207	0.6185656909099045	0.6249341319419615	0.7549497689174856	0.6698544634647208	0.703688154364227	0.7065394144082902	0.6962691483189045
Z40-C	0.7208562513468096	0.8972455798451501	0.8067982528630728	0.8666903395568394	0.8544680970929096	0.8864634572170498	0.8423975396954171	0.8627063842287516	0.7916579465985835	0.7883603083941135	0.7950812467033788	0.8625706399752306	0.822316923494543	0.8772186812605715	0.7894840512335735	0.8557671372358309	0.8548555150260859	0.8100310988809102	0.8553097275206258	0.9026452199523811	0.8403516095405726	0.8624470827581543	0.8756056349621478	0.8471822055520487	0.7848551625900921	0.8545238513332243	0.7870355163597649	0.8500622749484429	0.8483686263611305	0.8888843381206695	0.8419334247784872	0.7668654493681764	0.7959636537129064	0.8517556667094308	0.8521652876638546	0.8195779474215815	0.8821802281410493	0.886875916640725	0.8749573126856725	0.8661031743501665	0.835325355404532	0.88349311455068	0.8155896808207697	0.791136818558621	0.0	0.7415214907594457	0.8868202251423594	0.8608247646611785	0.8544908372644556	0.8355178346152081	0.8505671789292857	0.7554470102411132	0.8369621457444387	0.7735452929732894	0.8310616414559098	0.8115423949853919	0.8364494191276445	0.8856607852341605	0.8329892610017354	0.7935677796724931	0.8389780976188229	0.7966871688843972	0.7745429761385471	0.8654111161552231	0.8094863244596368	0.8440757356233104	0.8566670814919535	0.8615403610792178
Z40-N	0.786426340676279	0.7411145219059527	0.5002860596998715	0.7044658302438174	0.6527436886413794	0.7062765663809781	0.6900453234797174	0.6867681613286584	0.5623428273206553	0.5239843530714472	0.44899950615161566	0.6664565789777255	0.5954960770590397	0.7330720358441476	0.5545653981368174	0.6933723410773899	0.6863036814934311	0.5925140445214485	0.6762584334974582	0.7784455353184015	0.6815265736810153	0.7120104676731266	0.5948323646188031	0.69656605038488	0.5250356115317522	0.6424248935862716	0.5222601731043304	0.8314320048254948	0.6142289333444122	0.7245129800849298	0.6664650011553566	0.49041568366474814	0.6716052835235737	0.6793138753337288	0.6502909590212188	0.6473664975998248	0.724218034588313	0.8858478584551427	0.6473660538160628	0.6899871975074596	0.6665833519701669	0.7680244128131611	0.5612326879303698	0.6251939187404068	0.7415214907594457	0.0	0.7785509329807011	0.6719175225123668	0.5793321396982178	0.5941180787986015	0.5645191949297009	0.5022876271322785	0.6890281580207436	0.5665269398371743	0.544085682715723	0.6666662278105905	0.6020569084186725	0.713763608488399	0.5311416734434999	0.5601564541379245	0.633155636824757	0.5788660825654381	0.5594539201700494	0.695859264124086	0.5703555858789162	0.6568114319012239	0.6865392743380186	0.6312300646043068
Z40-R	0.7696464116993831	0.8026922022155114	0.7628675685365242	0.7562946025158448	0.7640194001151822	0.684591073545388	0.808883602816829	0.7375445913190924	0.8071608845235637	0.8130001669957077	0.8229191033093184	0.8238727426788188	0.8240618895104992	0.8319013472730713	0.8402627365468601	0.7830545709486813	0.826507267567374	0.7977581680234985	0.7758279302891963	0.6483017733885431	0.8354461096565111	0.821986145429793	0.8659955032390997	0.8064736220158503	0.7627082271903172	0.6124371035252454	0.8233967050971035	0.7198149251401995	0.5961406100609432	0.8059796499132248	0.8157526342744195	0.7499739225495728	0.6479605490699528	0.7986964609811796	0.8063950103178346	0.6293468253984427	0.7670287597561682	0.7503916106148415	0.7634514588277281	0.6405230119531791	0.6505937331383084	0.6823356426195483	0.7736097505387597	0.7297629450804317	0.8868202251423594	0.7785509329807011	0.0	0.7664688345850125	0.8564079591397787	0.8025454033397302	0.8663756038142039	0.7282030251189223	0.8051785906947478	0.7518508581109917	0.7843468186181974	0.8197413603018098	0.7341311683209446	0.7686431611001235	0.7918509097297198	0.776349353126057	0.800165559902872	0.6755455200199791	0.8182843262086603	0.8504972903622334	0.7757832706415492	0.8259661969717889	0.8334310157524676	0.7773794335044084
Z43-C	0.776613312332527	0.48508416106773156	0.704716006916556	0.4174020730476497	0.4072478049228198	0.8119701872118138	0.3741809783523659	0.3825427387333756	0.7125394511220675	0.7166704689554076	0.7143058110073373	0.7806929648794589	0.7403482074379727	0.4268291048959729	0.7530483206393279	0.3926068446253629	0.3921158929353627	0.709639990584034	0.36871131403480806	0.560847067737204	0.7533172267125824	0.7641498845239844	0.7814238815975003	0.4255964221535855	0.6508194654654808	0.7510193724837424	0.7352900048692715	0.8458469215292616	0.7466355157885687	0.49813727402819624	0.7678177402606416	0.7090177017010529	0.7510922419228042	0.36219819091942934	0.4032687027546522	0.7448020395835588	0.4242813474515246	0.9155854237984417	0.7222043558581237	0.749851046296166	0.7679681867712019	0.48838050297207397	0.6625878297922074	0.7229308775172806	0.8608247646611785	0.6719175225123668	0.7664688345850125	0.0	0.7706217268631166	0.7390850369082737	0.7615476080698242	0.6525557101839158	0.40162418813875844	0.6950868241332177	0.7042611639256355	0.7636209722289112	0.6780950962846316	0.38775956596777794	0.6698566210033711	0.6821404171754258	0.7200210840666567	0.6796112357433056	0.7234784539762862	0.36748509762590137	0.7075208196648369	0.7813700361762157	0.7718252099396194	0.3955496225852796
Z43-N	0.9235307670798654	0.8129549281712768	0.5513449498191425	0.7881747760385599	0.7623467456030116	0.6267937504693127	0.6962085749947439	0.7821006263963928	0.6276426592851432	0.5108962530236763	0.4374485235216563	0.7066715964002986	0.46520124013050185	0.7622296616444171	0.5040695566979441	0.7601884596769367	0.7433568561153964	0.5938968126756795	0.7564897531089241	0.8574064247798804	0.6946208253213889	0.7605231269536112	0.38631110995957496	0.7510848268453478	0.5082551153668862	0.7558755875145671	0.4428027581715154	0.9378052326349547	0.7253124080161855	0.7895353675456721	0.7639298297059341	0.5792472156481803	0.6604925572411326	0.7185564744870397	0.709845566651416	0.7031927503091067	0.8003827785781379	0.9228580748125621	0.762185647846234	0.7619312375524744	0.691077160113989	0.7787567648497291	0.5653478099541526	0.6527187940054855	0.8544908372644556	0.5793321396982178	0.8564079591397787	0.7706217268631166	0.0	0.7098992750107933	0.2398340161511667	0.5741246006205049	0.7116905403499476	0.633446117217216	0.5934759332365068	0.6628963458728776	0.723318707376804	0.7732634842549948	0.4160277274793128	0.5410784148249933	0.6676582990739166	0.7044631404878672	0.4313126476327773	0.6768816960957383	0.6307228348318553	0.6646613289862232	0.6743048195725375	0.7600105512846246
Z43-R	0.8471422755099578	0.7944604007949652	0.627056622271491	0.7475169539450809	0.7202187068808839	0.7825123512439335	0.733323962170614	0.7464740582671672	0.6955381837203937	0.6825407002305882	0.6565215278306559	0.7439123001206347	0.7436402010572035	0.7954139716560398	0.7203425277424672	0.74641429688065	0.7684535588341072	0.731471832300659	0.7118383475158586	0.823126097254466	0.4072180799042062	0.4848488478521811	0.7300348236440084	0.7323766160654408	0.6685402636901367	0.6899713456123031	0.6855875542468332	0.8635931217461048	0.6888235306662767	0.7730648308448073	0.7241691236382399	0.6348567940576165	0.7507185119719163	0.7625305447565576	0.7209482570500346	0.7409154651093482	0.7664176457062132	0.9127203515088442	0.7494914805813452	0.7483360389945445	0.7487994806043529	0.7508897260139965	0.6907664552505137	0.6914335296244993	0.8355178346152081	0.5941180787986015	0.8025454033397302	0.7390850369082737	0.7098992750107933	0.0	0.7216580529555147	0.6530956014818151	0.7337417803136899	0.6075085564034124	0.6771569029030233	0.7054886165305345	0.6537104323093854	0.7649454338943659	0.6861781607324929	0.6349281865223653	0.7225408202290712	0.7028705001885641	0.6442655080365091	0.7776726782467985	0.6866570509716087	0.3683897055633501	0.7584469006107809	0.6848762012384804
Z44-A	0.9115130549290094	0.8215083019707531	0.5555875809868882	0.7968390115364141	0.78083400985722	0.6489523334796532	0.71417020422949	0.7897175403712976	0.6017718597502622	0.44776295833004154	0.3302291353832294	0.7331610460918299	0.4681082504581033	0.7572017097305421	0.468638575390898	0.7910837129158523	0.7214982316220708	0.6276856973245553	0.7791570877987145	0.8599830021253052	0.6732950996070641	0.7775674696038758	0.33228407935495013	0.7670531757122613	0.612949351810111	0.7802974542095232	0.4716945377349254	0.9414438414303076	0.7466522432757934	0.8101681671632146	0.7733356942751668	0.6201142693094265	0.6835718908268664	0.75536090270191	0.7375048699366732	0.7244967062149419	0.7966315381545949	0.9269753007240763	0.780500432560221	0.7916585035638826	0.7123798257422187	0.7924403084531418	0.6147631780665104	0.6909300394956464	0.8505671789292857	0.5645191949297009	0.8663756038142039	0.7615476080698242	0.2398340161511667	0.7216580529555147	0.0	0.5689248057025441	0.7399357946786634	0.6401736849695502	0.6126922240746943	0.6889257153410253	0.7571441884123901	0.8040318719655062	0.49438379267861987	0.6191625545644197	0.7085275369611915	0.7332161679814286	0.5272197309997894	0.6727688636450058	0.6645768150909598	0.7031114513151824	0.6937153861783466	0.7613750580109603
Z44-C	0.7566340376065229	0.7331853473687793	0.5265770274485055	0.7047860886580803	0.6809247404149014	0.6994582318954694	0.6786980490282966	0.641856062641947	0.5386736703406263	0.4813852286756571	0.4745546161050695	0.7131893685301183	0.5128786605466636	0.7248027072982883	0.5710983293015433	0.6684578868934816	0.6943447370086969	0.5966134086014371	0.6892593008798571	0.7414533222890666	0.6356197188926629	0.722792308278257	0.616357782534128	0.7210452566137764	0.5585052769673958	0.6744747988509159	0.5252124859247954	0.8514770219037818	0.6411747659355643	0.733176896768405	0.7105188218616697	0.4725664254674442	0.6645773670601495	0.7095480295805314	0.688954576213413	0.6418217773322675	0.7127211290776383	0.8390944879264178	0.6703835701212243	0.6967571822756152	0.681013450704529	0.7556607321659603	0.5129404123123714	0.5819669497401008	0.7554470102411132	0.5022876271322785	0.7282030251189223	0.6525557101839158	0.5741246006205049	0.6530956014818151	0.5689248057025441	0.0	0.6797849282762771	0.4914295981695426	0.5366566265964018	0.683848014836333	0.6204061290168834	0.7156632074543048	0.5280910455265061	0.5774299345840473	0.5957350033013729	0.5520943658068286	0.559703265559995	0.7024931940514629	0.5822720460157428	0.6248733011953582	0.632099492601232	0.6654653926339801
Z44-N	0.8398287603689019	0.5059771384106807	0.7030078162683439	0.39712951942380337	0.35952844631682357	0.7827763806112144	0.24058502345147864	0.4399063018585052	0.7354395355525032	0.7304854868257827	0.7317827636048807	0.7418815576418655	0.7386685140793168	0.4033132646449235	0.7304106463300268	0.4269632840950869	0.3570483778695744	0.7250646550500323	0.35833538778926427	0.5862742941180831	0.765848411947517	0.7762608633021809	0.7424637136532346	0.3624298882572476	0.661605073386046	0.7451689923045581	0.6943631729607411	0.8871144692295678	0.7237640019249	0.4963255314519218	0.7538762617843907	0.6844655875546125	0.7449231192047131	0.3360708540083624	0.260798736769657	0.7372254504482516	0.45048060706354087	0.923413906098816	0.7803758445582601	0.7628540384213026	0.7611831140031845	0.4440236515605399	0.7259587296440491	0.7051985459012345	0.8369621457444387	0.6890281580207436	0.8051785906947478	0.40162418813875844	0.7116905403499476	0.7337417803136899	0.7399357946786634	0.6797849282762771	0.0	0.6848344197555125	0.7228577531471226	0.7246336456110876	0.7389629529747284	0.43565299733840657	0.6545786309068731	0.646632884213826	0.7333128401180351	0.7326139953586972	0.6554986535566915	0.27865392811032547	0.7284113387269271	0.7554956720763311	0.7622829467350564	0.3921692406507796
Z45-A	0.798190414225181	0.7811686094447473	0.6086489549760851	0.7298895718340837	0.6811817515071619	0.7405462740621672	0.6926706211565457	0.7038179391457624	0.6465665556455411	0.625352603005589	0.6362526077077233	0.6928443348169461	0.6074487685638961	0.7530850382574774	0.6387627324070179	0.7214269130312853	0.6956179942754418	0.6323139178923091	0.6835200300800363	0.7857514176217363	0.5742862668399114	0.6796209034014065	0.6753010754986891	0.7186133273457602	0.619479145061413	0.6811708071043212	0.598851295823276	0.8615262212111063	0.686847750362261	0.7516151140784512	0.6315766287929577	0.5497226012992846	0.6937579315705484	0.6982971264798434	0.6768513083280707	0.6789931033156388	0.7320977941685538	0.9210674368175644	0.6991023439475631	0.7004257831022708	0.701903684156213	0.7085626073714513	0.574871013408016	0.5754338929492082	0.7735452929732894	0.5665269398371743	0.7518508581109917	0.6950868241332177	0.633446117217216	0.6075085564034124	0.6401736849695502	0.4914295981695426	0.6848344197555125	0.0	0.6496915622393039	0.6834799639290329	0.6283584122801956	0.751656232467328	0.6449778867299862	0.5408982257394036	0.6662047820100572	0.5529446120650914	0.5832618084807932	0.7342298293802889	0.6111170860721606	0.5910581523973748	0.7005026195062403	0.6832606687662842
Z45-C	0.80211173395929	0.7583900735317186	0.459342369009646	0.6259048416093755	0.7227148888102423	0.694370004429185	0.683172381053232	0.7170554566545061	0.5756375667412271	0.5518902336281042	0.5176055538982173	0.7163527956119435	0.6063470525309845	0.6006791955335642	0.587770149157016	0.7037270831893446	0.7295888562920587	0.5724748545159014	0.7184410196460702	0.7106180799606855	0.6749051864612788	0.6050181181775317	0.5891273725099206	0.6226681719626559	0.5627010892830304	0.7014673790150541	0.521270179746643	0.8563663579488967	0.6616256353462276	0.7470041473939208	0.7516907553853543	0.560842526236174	0.6799729421002838	0.7218306260059867	0.7278354019440217	0.6845046110149932	0.7434712056661662	0.8566349637891008	0.7013966376245945	0.7023813050749645	0.7068018310623723	0.7810674508166863	0.5469521753821315	0.6661245953438909	0.8310616414559098	0.544085682715723	0.7843468186181974	0.7042611639256355	0.5934759332365068	0.6771569029030233	0.6126922240746943	0.5366566265964018	0.7228577531471226	0.6496915622393039	0.0	0.6830680178772396	0.6499849091156686	0.6959228297435271	0.5645982024038901	0.5872193336403537	0.6309680898021603	0.6392213140707165	0.5794387018669871	0.7059647811676678	0.6072426808848357	0.6878551748578913	0.6658037360910473	0.7060241504019439
Z45-N	0.8415327429805902	0.5733666534448864	0.6736440466078513	0.7616816040595659	0.7659442952748081	0.7643310284377659	0.7108355917243586	0.7735881178860202	0.68833725290808	0.6546647956363638	0.676401998741146	0.34248159069426115	0.6934483832842806	0.7637403288842612	0.681966879521361	0.7760384712931875	0.749648507334631	0.630635409773641	0.7319788666339231	0.8225297417163665	0.7338457325690246	0.7727864292683925	0.7103152835385073	0.7336568524518317	0.6666790782183074	0.7529986095909017	0.67115226615721	0.873051508725493	0.7398343860366303	0.7468904029083427	0.4026618834432738	0.6298852090152084	0.7032152505378807	0.7183553152961158	0.7313144719030714	0.7239175441039524	0.7958741612355682	0.9329785376524796	0.4580363904840437	0.7495336514409063	0.7454030297852742	0.7644710692213864	0.6906223508030123	0.6819261785294024	0.8115423949853919	0.6666662278105905	0.8197413603018098	0.7636209722289112	0.6628963458728776	0.7054886165305345	0.6889257153410253	0.683848014836333	0.7246336456110876	0.6834799639290329	0.6830680178772396	0.0	0.7188515338213085	0.7713906371971214	0.7014703601746428	0.6331488629962713	0.31057277742677697	0.7258561397577471	0.5939964969602738	0.7488893173051533	0.6587294143241942	0.7564560657967605	0.3271060013907197	0.7700936547622751
Z45-R	0.7970249054619967	0.7637372920236133	0.6290845846241192	0.7064800128590947	0.7026108193715087	0.7850364484157183	0.7296813934366307	0.7290520433914705	0.6806663162407885	0.6815112725442476	0.6851267970347663	0.7585384964796174	0.7426643417909716	0.7760320892457763	0.7268056204378558	0.7239713083626907	0.768502712101139	0.6907510646884092	0.6971059044729172	0.8041009980021083	0.7070912837422382	0.7618515536997117	0.7554654458238166	0.7497591726763886	0.649332415439948	0.6594169840294869	0.6552457205786942	0.8387555349520244	0.7000751413195889	0.7520011236270737	0.7015454500263215	0.6500622435292372	0.7380736546086266	0.7368155263444255	0.7537763869052391	0.7078508912642351	0.736720767656232	0.8963102716478222	0.6708242560771854	0.7093848309426982	0.7288077519822544	0.7757517727704831	0.596544453275423	0.6551803948254552	0.8364494191276445	0.6020569084186725	0.7341311683209446	0.6780950962846316	0.723318707376804	0.6537104323093854	0.7571441884123901	0.6204061290168834	0.7389629529747284	0.6283584122801956	0.6499849091156686	0.7188515338213085	0.0	0.6812683840625402	0.6873205289871743	0.5989036246637683	0.6713203034433946	0.5883952854636357	0.6575497542734368	0.7844614124064002	0.6334781198860044	0.7508680504890002	0.7421716207204077	0.6963410665688315
Z46-C	0.7990014058914445	0.5313885729446577	0.7000453559499805	0.44735129909450977	0.43329373592563897	0.8144332975748494	0.39864676275991917	0.4523130185509161	0.7353796349065094	0.7611470280944276	0.7429743378856403	0.7978859695590341	0.75137127982327	0.476876975772358	0.7637676088571936	0.4083294838617063	0.44985518075140707	0.737907287818628	0.4554824127873596	0.6100424128657347	0.7980080237109689	0.7849579987477644	0.791905910618307	0.45976403141517447	0.6392959829911411	0.7588037285582881	0.7206070607201551	0.8690351379430511	0.7463648969123069	0.53633531475049	0.8018853020219459	0.7244893497334591	0.7761676506246532	0.42664792086570724	0.44729851225356815	0.754636450502158	0.48312184588357837	0.9245941918598284	0.758943122234291	0.7718404646349831	0.775681613623866	0.5388491786571981	0.6561302513240611	0.7310608374963528	0.8856607852341605	0.713763608488399	0.7686431611001235	0.38775956596777794	0.7732634842549948	0.7649454338943659	0.8040318719655062	0.7156632074543048	0.43565299733840657	0.751656232467328	0.6959228297435271	0.7713906371971214	0.6812683840625402	0.0	0.6952850943640646	0.7183472443585087	0.7536992493361448	0.6937193008938731	0.7260171868331826	0.4044674625568895	0.7361443627210844	0.7810630692857398	0.7928756478282869	0.43477116617922307
Z46-N	0.8141170794784265	0.7382143916715737	0.5303852845263307	0.6832960728654113	0.6818242280279884	0.6970664596805631	0.6474371911576428	0.6830436641982565	0.6010511238517866	0.5477637161240362	0.49866781671775223	0.6994127350456363	0.5877923914150046	0.7202742756169928	0.565959679873439	0.6785966209451413	0.6999934716772389	0.5997971689845042	0.6923338620919315	0.796305552208664	0.6990995312497702	0.7387068596343326	0.502519263498946	0.7228448124578323	0.44631033414766147	0.7231469247048006	0.5156683094287484	0.8874073360951044	0.6768671070111656	0.7296345026626956	0.7645846651134183	0.5748003875303541	0.6647560339364963	0.6713362072801089	0.6615714306580885	0.7035017028803743	0.7409206993756078	0.8595460761175469	0.7270975971729845	0.7198831983370635	0.6817776124860794	0.7509756573719653	0.5184997409728848	0.6560606298730249	0.8329892610017354	0.5311416734434999	0.7918509097297198	0.6698566210033711	0.4160277274793128	0.6861781607324929	0.49438379267861987	0.5280910455265061	0.6545786309068731	0.6449778867299862	0.5645982024038901	0.7014703601746428	0.6873205289871743	0.6952850943640646	0.0	0.5606953360387633	0.6420946616500068	0.6784648692662508	0.5095139596052306	0.6397129264751936	0.6315140074054878	0.6831804890224327	0.6669577774339368	0.6627197236391543
Z46-R	0.8493958853126246	0.7789787325230308	0.505713399366975	0.7182210271787993	0.6741724182152335	0.6929204115553906	0.6331734642164553	0.7172753512357406	0.6282933446123146	0.6357624944029908	0.609448793052976	0.6476943888871269	0.5935423832486707	0.7295225383430913	0.5877534003942785	0.719327580019627	0.7120310756962146	0.5560360083097808	0.6679404254786783	0.8071933411137736	0.6617753143201047	0.6889324219389107	0.6029699595659881	0.6634730850861241	0.5468878195967066	0.6299064303030776	0.5145856633778153	0.8455820652533466	0.6795598770246514	0.7547788187426644	0.6609942627208537	0.600028132521857	0.6192504147699952	0.6526994716921584	0.6717924146919187	0.6129381574183956	0.749146099087786	0.9088478751060871	0.7068871507352439	0.6727693869174893	0.6677923548871784	0.7168839788277254	0.5101544477467188	0.5582010157162127	0.7935677796724931	0.5601564541379245	0.776349353126057	0.6821404171754258	0.5410784148249933	0.6349281865223653	0.6191625545644197	0.5774299345840473	0.646632884213826	0.5408982257394036	0.5872193336403537	0.6331488629962713	0.5989036246637683	0.7183472443585087	0.5606953360387633	0.0	0.623904995147217	0.6288672857202064	0.4609983393678587	0.690484580267863	0.617157884621453	0.6696471501781855	0.6638545249422917	0.7127615327668615
Z5-A	0.8287791238337756	0.5529727700948178	0.6394700530939762	0.7536751743131692	0.7355566292091189	0.7552876866605743	0.7163458640331986	0.7258901363634683	0.6351616880580147	0.6161550514914458	0.6363141058889058	0.40073972091397847	0.683397827959837	0.7609857325241524	0.6885567693763396	0.7197557754859566	0.7508355830863944	0.6234702523573977	0.7170078350503688	0.8045216555664993	0.7210449915058156	0.7800628255601795	0.7172728884281784	0.7570019705651618	0.6391810931547494	0.7217603665723117	0.6657405326000485	0.8479555913098245	0.7105864066643585	0.7156268341192095	0.4452071985963804	0.588478919274009	0.7107921458899339	0.727569474796457	0.7269071122270905	0.7132788453564195	0.7675319094859663	0.8941399841805504	0.42124388875191227	0.7152637578890098	0.7474485119583144	0.7749469575783193	0.6162361740801405	0.6804051373252207	0.8389780976188229	0.633155636824757	0.800165559902872	0.7200210840666567	0.6676582990739166	0.7225408202290712	0.7085275369611915	0.5957350033013729	0.7333128401180351	0.6662047820100572	0.6309680898021603	0.31057277742677697	0.6713203034433946	0.7536992493361448	0.6420946616500068	0.623904995147217	0.0	0.6640541255073653	0.6191918057001694	0.7485881901122861	0.6250105809814938	0.7317513453217235	0.34125953146306365	0.740742112605845
Z5-C	0.7071125984499808	0.7651141456637984	0.628791261157992	0.7053434762405459	0.686699304588836	0.7753804655023563	0.7315867515570261	0.650052268422487	0.6662284100108382	0.6676290483378019	0.6661944810369372	0.7414185060140129	0.6428850787590544	0.7845887900452388	0.7222679405491471	0.6825657079756504	0.749660625780208	0.684978653022558	0.7125440457144612	0.7834003184967363	0.7307758670893968	0.7772102436011871	0.746746755644492	0.7524256951793727	0.598010989270739	0.6967897097184778	0.6659730618257594	0.8178374859935735	0.6519002083000182	0.7077306394601496	0.6778454259112846	0.5268064848221715	0.7154223779154684	0.7340033819938766	0.7229328366488008	0.6886593415145873	0.6836976031284454	0.9030644796958647	0.6281322056613521	0.7237495183072506	0.7329371383303797	0.7757945946389541	0.5607311542663559	0.6185656909099045	0.7966871688843972	0.5788660825654381	0.6755455200199791	0.6796112357433056	0.7044631404878672	0.7028705001885641	0.7332161679814286	0.5520943658068286	0.7326139953586972	0.5529446120650914	0.6392213140707165	0.7258561397577471	0.5883952854636357	0.6937193008938731	0.6784648692662508	0.6288672857202064	0.6640541255073653	0.0	0.659518603588109	0.7786620767156905	0.6449318963210796	0.7034732805211558	0.7303430345350496	0.7060177371879083
Z5-N	0.8681410752508353	0.7730404079110476	0.5240102811036842	0.7391999920947441	0.7088756880348486	0.655290511298027	0.6405077205597405	0.7455432130710332	0.4691920451304898	0.4058531974615875	0.5283021859771312	0.6441175116195178	0.5609662096031867	0.6539421805577815	0.5137721283927773	0.6540262221508268	0.6279820532731275	0.5315714969884154	0.6900653322404466	0.8316147948187218	0.6751283634457547	0.7266051991202346	0.5245680553298888	0.7053069099192222	0.5133526728346273	0.6962075780416436	0.43149133682122714	0.8573697744393222	0.6681127874905111	0.7580804252337806	0.6713675932727863	0.521706552900499	0.6283497375942615	0.5983530915739471	0.6616139856996325	0.6679763081417379	0.7692580022857212	0.9057700742270559	0.7051610342584486	0.6717072802507706	0.6621224070483345	0.7336509920573585	0.5355161795677699	0.6249341319419615	0.7745429761385471	0.5594539201700494	0.8182843262086603	0.7234784539762862	0.4313126476327773	0.6442655080365091	0.5272197309997894	0.559703265559995	0.6554986535566915	0.5832618084807932	0.5794387018669871	0.5939964969602738	0.6575497542734368	0.7260171868331826	0.5095139596052306	0.4609983393678587	0.6191918057001694	0.659518603588109	0.0	0.6658108580919362	0.5997086287869354	0.6410433489398498	0.6200702048034115	0.7200216868304674
