	EX-CTR	Z1-A	Z1-C	Z1-N	Z1-R	Z11-C	Z11-N	Z11-R	Z13-A	Z13-C	Z13-N	Z18-A	Z18-C	Z18-R	Z23-C	Z23-N	Z23-R	Z26-C	Z26-N	Z26-R	Z28-A	Z28-C	Z28-N	Z28-R	Z29-A	Z29-C	Z29-N	Z29-R	Z32-A	Z32-C	Z32-N	Z32-R	Z36-A	Z36-C	Z36-N	Z36-R	Z39-A	Z39-N	Z39-R	Z4-A	Z4-C	Z4-N	Z4-R	Z40-A	Z40-C	Z40-N	Z40-R	Z43-C	Z43-N	Z43-R	Z44-A	Z44-C	Z44-N	Z45-A	Z45-C	Z45-N	Z45-R	Z46-C	Z46-N	Z46-R	Z5-A	Z5-C	Z5-N	Z5-R	Z6-A	Z6-C	Z6-N	Z6-R
Z28-C	0.986368008036673	0.16301214049902482	0.26112429728138675	0.36818658666989124	0.25933837610441596	0.9982734857047245	0.9622938646066682	0.7571133969151176	0.2193406839504272	0.2976063410648417	0.2355511862768441	0.3232777575901477	0.28733542513579513	0.4399017083386851	0.6409724642434758	0.4103765501765458	0.3026714315498508	0.19752384865188757	0.5511443019581727	0.2000457574946572	0.304990675175676	0.0	0.49953100252302496	0.3965379396927485	0.9664206405270624	0.9894576952828759	0.38854137872504213	0.9460717662279865	0.9006904870908452	0.3999783555980817	0.6451138670922713	0.1939676877204943	0.9729445224887101	0.28080371165261314	0.12383902588023413	0.960323061552266	0.8782096824907645	1.003531907671597	0.3396676394712508	0.7686782226779776	0.789778947898462	0.7201138065628584	0.8285986162603929	0.22437157895401105	0.9908238858929779	0.5620333870892458	0.9487427298313932	0.8125644164536217	0.15957308000033138	0.20964719150805258	0.266283242607636	0.35662675097702334	0.19961854051674077	0.9132372574329463	0.19742755310114019	0.7141670666410518	0.6266646577345335	0.9860477925898465	0.4005711699563442	0.5746799038713488	0.23751548071712372	0.566920141202717	0.10912757880717389	0.48935813257261385	0.11925835897197423	0.23495162481072204	0.5561602342431862	0.24205594454750004
Z28-N	1.4147835920589582	0.5749003492167055	0.6863885525258824	0.2225117894216531	0.6562540018567679	1.3774602173286568	1.3449492384538142	1.1586909398776726	0.383119372039022	0.6822627511967699	0.41523006653534983	0.23843539082514495	0.32379926978068957	0.2208583911233931	1.016707811271956	0.8220135974359394	0.24002725367413044	0.6150026657429477	0.9954342696317806	0.4577705540859984	0.7018669170948895	0.49953100252302496	0.0	0.17714572890790445	1.3710682730615	1.38686025956123	0.7955136327649313	1.3825830896505447	1.2979128163412317	0.7861978748009639	1.0460694309007394	0.500372962731716	1.3647997415725621	0.32015466034523	0.5265221107923228	1.3590612996477873	1.324819693595308	1.3813185284223222	0.7552888329597938	1.176759194441282	1.2284842566866219	1.1560467805430263	1.2452975217072193	0.6299495074486405	1.3973319964692188	0.9552705077357234	1.3950036957910232	1.2035861445150704	0.5198370119916425	0.37416467618723337	0.4080527912707113	0.7473872601299063	0.3929308173335484	1.3299575986856316	0.4308975607369811	1.105590168563637	1.0759505009373205	1.3887794224428602	0.1382066561881341	0.9978410607387277	0.3296125680878799	0.9818139993090877	0.5028567747013183	0.08274915852731811	0.49943194396225155	0.3704137164590697	0.962702289771167	0.33251354479936723
Z28-R	1.3024725602501024	0.43888568815120493	0.5982979575404047	0.10648613030284294	0.523786410320445	1.2863508621467326	1.2463097396793987	1.044055791782441	0.2753303410080955	0.5702566450768001	0.30906030553761993	0.155241237424049	0.21825854007560525	0.07670957000024979	0.9144842344502135	0.7199284456441992	0.12993034385467098	0.5135725544832132	0.855267151162728	0.33370948562451064	0.5917662098632931	0.3965379396927485	0.17714572890790445	0.0	1.2631217478934667	1.2775947963496954	0.6921649205266689	1.279784232093999	1.1851830424858756	0.6360060437053389	0.9389023141663758	0.397735214387758	1.25675244483384	0.197959175635782	0.42060609933160065	1.25862168392087	1.2113972824844328	1.291617083013748	0.6480410010717884	1.0689465191635243	1.1277459394005152	1.0318016956200444	1.1426776837439627	0.5117909325086035	1.2874645452591882	0.8411847594996286	1.2858084111494947	1.0966701657752718	0.4298607171844939	0.2692867809937568	0.31569061238856605	0.6373179685917427	0.2976684353331453	1.220472048736919	0.3221494247513175	0.9922819261375531	0.9703689844953172	1.2715632389320686	0.08437769701079652	0.8934000188667554	0.23859789818004734	0.872410551054474	0.41718328071936767	0.12108146186113035	0.39610197898325783	0.27109036723309426	0.8582232967913416	0.21321909370167358
Z29-A	0.3455541216459574	0.9396407706844185	0.7843248256243622	1.2318523118459614	0.8421554819910727	0.31129804501475145	0.29155534175423375	0.40918465047600866	1.0568119054669527	0.8476037819905288	1.0795264273429515	1.1837711143876626	1.1398447036906074	1.2896129269872532	0.6408097253396212	0.6783828295650179	1.1506335182396767	0.8625103554765093	0.6004233901097797	1.0583261067548075	0.8163520066846855	0.9664206405270624	1.3710682730615	1.2631217478934667	0.0	0.2625841749375586	0.7099254399980724	0.290249378041737	0.32433206775401097	0.8705652245113288	0.5085313462470625	1.035130672524366	0.27638405005185324	1.121355812551207	0.9379053218482682	0.2806333518781129	0.3833219272137751	0.31892503663505123	0.7317671878058192	0.4899682755419204	0.35310884223914535	0.45761644351327047	0.31543622344515154	0.8735446542810876	0.3570426086564649	0.6644014493675575	0.3395903616039023	0.4898225257607548	0.9691875941911716	1.0569572722570257	1.1012442229403527	0.780259946854288	1.0686837712152935	0.3350608969055052	1.036875952164692	0.5503264038481671	0.5416026603327084	0.36184515363363723	1.260243348775709	0.4953973601549522	1.088803620487891	0.6005192982304945	0.9306023355344042	1.3489235504443007	0.9393021512690134	1.0979040723722344	0.5960412489421647	1.1070628157596687
Z29-C	0.33623749184458335	0.9680259976560172	0.8275009756785584	1.2455625905224448	0.7871434241026579	0.3091509548746989	0.31567079857507707	0.4351161572270408	1.031040782050627	0.8327726462380495	1.0502834722151162	1.1896206157197327	1.1532885513425881	1.314866862294858	0.621623336287609	0.7239136374173187	1.1817471975197962	0.8704619518187948	0.5885846348254823	1.0791917189631166	0.7967875139190151	0.9894576952828759	1.38686025956123	1.2775947963496954	0.2625841749375586	0.0	0.7378173736700094	0.22570650039928988	0.28516381530511714	0.850295737171791	0.4827368717131428	1.0613525093795784	0.26324527038988416	1.139523936370522	0.9459566478184106	0.2676164983541429	0.42359498986686017	0.3070427524011935	0.7578034406362465	0.46096830835603597	0.3460049440774669	0.48486768401431596	0.36740164730140407	0.8453568270253322	0.31786785459621636	0.6306707069191919	0.37639774310254137	0.4564602788212096	0.9948148970393833	1.0681161434170532	1.123133666774626	0.7725193905468644	1.0994702790367124	0.3268225512865675	1.0127479919561766	0.520632243990981	0.5373463468162726	0.306721840224009	1.2783105163766586	0.49584975288284006	1.1120254728680627	0.6202474069322004	0.9560419011583324	1.3698022438107433	0.9748801596352137	1.1150758120243183	0.598388588921409	1.134775951135379
Z29-N	0.7315132154829949	0.35090313267937673	0.19972171104694728	0.6637897464193259	0.2843043943052994	0.722407289927677	0.6881780770818156	0.47667594572694205	0.4757477523533573	0.256148305635922	0.4944120148510422	0.6184047498354025	0.5701641893869651	0.7272070636281464	0.4078822592911049	0.15269266972275902	0.5788637065384751	0.2736951744140228	0.31794076386517345	0.4871409575670676	0.22648039445573712	0.38854137872504213	0.7955136327649313	0.6921649205266689	0.7099254399980724	0.7378173736700094	0.0	0.6949261081598093	0.6147344157335949	0.2974031677942951	0.37061797733508317	0.46961077926626743	0.7083102926657331	0.5527671599140369	0.3807191705034375	0.7109944423548138	0.6770793293705872	0.7489114194454327	0.16207908633080584	0.5120811649920886	0.5400382891698454	0.5233270905400177	0.5503845164370048	0.2684013019593058	0.7416775643980085	0.31611863833637455	0.7329387491197918	0.5790519285150721	0.3766844015618471	0.48723294812852114	0.5205816549962513	0.19040444913075688	0.4868686182677961	0.647380323895956	0.45010828298544703	0.45453742144313763	0.40442180513835496	0.7499922412693278	0.6909107320382921	0.3190099717434906	0.5117602809273347	0.3073184168537042	0.3527271161996758	0.7802687485009964	0.3562320297995943	0.5044582851787699	0.24966306432573773	0.5314985057628248
Z29-R	0.25472719361586377	0.9203202046944537	0.7252710056906412	1.2410909246248436	0.8055365024484159	0.27616703119867153	0.2908946589493864	0.41340746454845473	1.0404845192392378	0.8126006414583754	1.0577489470537234	1.1810421218367226	1.155040671328763	1.3143793490284719	0.6360437554940551	0.6433444247463606	1.1649965340924164	0.8267938748779787	0.533271419379641	1.0343449137833383	0.7958054256160404	0.9460717662279865	1.3825830896505447	1.279784232093999	0.290249378041737	0.22570650039928988	0.6949261081598093	0.0	0.3007450101589107	0.8645169174712654	0.4366574551475631	1.040230359872838	0.2296970358063835	1.1300139289419593	0.9249754153260727	0.22908453015025224	0.32964847834062394	0.2630573608122545	0.7121396761234777	0.44549085797228405	0.24664325266171744	0.42998603628643806	0.2909655246480505	0.8498722465792506	0.2893913936816197	0.6323103188831801	0.2936139912941108	0.46445019124160636	0.9597855278530318	1.0373769362887504	1.0788450003150418	0.7674858041997842	1.0492772900131329	0.29003052827559567	1.0165618403202443	0.5215538074523669	0.4709647279387745	0.3184274101026393	1.277679446231522	0.4277962929204328	1.1013719817035104	0.567716696848381	0.909556294100061	1.3705286512124688	0.9406245664014122	1.1108437786649188	0.5358364531714488	1.10254009428839
Z32-A	0.39108671869310285	0.8472471273065726	0.7165975497783948	1.1443204898380974	0.7284013209193643	0.33398542192862896	0.3008797959872564	0.27581701960956445	0.9494264511884152	0.7324353633209574	0.966780268535839	1.096212683636554	1.055899563252179	1.2227312819417606	0.5400919461625545	0.5835916073767575	1.0940798959255753	0.7701112288307388	0.48742493178244584	0.9836113402462102	0.7071446007416066	0.9006904870908452	1.2979128163412317	1.1851830424858756	0.32433206775401097	0.28516381530511714	0.6147344157335949	0.3007450101589107	0.0	0.7601858643649645	0.3875497924547849	0.9627087879339997	0.3335923678613374	1.0413739047877286	0.8091771776722925	0.33060526542710034	0.3343896058785556	0.3749543414650605	0.6299928306304929	0.37766516059737615	0.24289522533820115	0.3967476352375785	0.21349674470908528	0.7378113320699151	0.4095177498589138	0.5319371803796528	0.402597817448257	0.3827875269559367	0.843333267998514	0.9625337440092755	0.994935240413363	0.6717510647703862	0.996465629504296	0.3065362286603615	0.9264787401406487	0.41912179035921004	0.4500195730094171	0.3903786891799226	1.1851648320272548	0.4047361261707844	1.0105231690005334	0.4962648313529394	0.8545864478420552	1.2819537285772558	0.8603148053186892	1.0053395376168657	0.4640847552340371	1.0339880116578388
Z32-C	0.857871932223074	0.3429160804493856	0.26173586169900537	0.6145706373898923	0.24153880288620377	0.908163186538432	0.8692157913596466	0.6343008216877477	0.4155271530721726	0.16982834220456353	0.38257957436074097	0.6192486440520205	0.54942760194433	0.6202117689222141	0.45153274011193634	0.3298500343246612	0.5810202419290109	0.27393531761462503	0.39414217353472997	0.4721663795775533	0.18650895399322814	0.3999783555980817	0.7861978748009639	0.6360060437053389	0.8705652245113288	0.850295737171791	0.2974031677942951	0.8645169174712654	0.7601858643649645	0.0	0.5135080056395265	0.45178504935960395	0.8780697025856082	0.5371864126561776	0.3939396195259953	0.887077094160419	0.8145564957688317	0.9184641790369223	0.2611812264043023	0.5424072035375036	0.6930300611821312	0.6563327166341645	0.7601932752735413	0.24497035598923933	0.7711368984864787	0.30081915339435106	0.8746564235419558	0.5809668669928727	0.4160574923448293	0.4667477360757402	0.5357365692915099	0.19606825028303965	0.5057326251460346	0.7021436543567657	0.3729372592457471	0.4688076939914396	0.5516381402723565	0.7619268817247893	0.6801979066656288	0.5153047125296133	0.5153596721341525	0.4415146535927936	0.4000280765800487	0.7189093240659818	0.3917499072759633	0.517322664051316	0.3875793168542344	0.5187467013998065
Z32-N	0.5018072510642392	0.60077520045911	0.43437754364396974	0.9018264673111799	0.4861106694465544	0.5315773454088096	0.4943644688407031	0.28018836362488514	0.7008926082005802	0.46165193266892807	0.7170870831599296	0.8408769099826722	0.7959147126626718	0.9736433332846088	0.2742051798173975	0.3352083128616481	0.8328295758299055	0.5191624219432486	0.23697473072445466	0.7331772473002186	0.43601562600236393	0.6451138670922713	1.0460694309007394	0.9389023141663758	0.5085313462470625	0.4827368717131428	0.37061797733508317	0.4366574551475631	0.3875497924547849	0.5135080056395265	0.0	0.7092464735853778	0.4912143660750973	0.7871884424551033	0.5999575510065283	0.4859092558606972	0.481742518595622	0.5365820727578465	0.38651226393269955	0.290703018845326	0.3076198759624893	0.3564563918887296	0.363818494177347	0.5042929672930568	0.5407829402195511	0.28642560342624673	0.5411817856376343	0.36589568019659385	0.6248692610488522	0.722461087686432	0.751152051557414	0.3992604592801318	0.748540202726408	0.4151180349147026	0.6766499723142944	0.22801750220651565	0.21471654295820994	0.5268807786766783	0.9399455102647007	0.12789580586903454	0.7484877313275373	0.2268923575844662	0.5843863584722975	1.0303666780759893	0.6044568160694561	0.764571657210464	0.2049537288930222	0.7917526485405673
Z32-R	1.0719686014613765	0.24147998012923405	0.3827346327881352	0.3674262420468799	0.3281142764923062	1.0933130040995904	1.0576085497880068	0.8155410129006576	0.1989376700358396	0.3559305293134012	0.21121315176851332	0.3240567108893746	0.27132665003924306	0.4267790543261696	0.7070396243745609	0.5123888244729161	0.29073615950649107	0.27419975539950864	0.6485195313811642	0.19928329575923212	0.3798257981064993	0.1939676877204943	0.500372962731716	0.397735214387758	1.035130672524366	1.0613525093795784	0.46961077926626743	1.040230359872838	0.9627087879339997	0.45178504935960395	0.7092464735853778	0.0	1.0544152777648195	0.29015461917229757	0.2139389083013963	1.0590146707217436	1.0014685602197548	1.0986369605126631	0.41787318453230576	0.8289106415543014	0.8918944006273161	0.8387072865880687	0.9168504523979564	0.30148090649455356	1.0553567186499893	0.6205309325710271	1.0476174630638375	0.8787668837705892	0.2394792466472909	0.19382453317343962	0.2787562773356099	0.41762639902614107	0.22767824004516438	0.9831545544015861	0.18356722835550468	0.7765253000361191	0.7286966759213712	1.0603936868365427	0.40163221872526755	0.6722247194421548	0.2384600024430678	0.6277965615808514	0.1999421409913023	0.49016151973544514	0.17993455019819943	0.24304199002728036	0.6254370143242731	0.23693245826149037
Z36-A	0.32816612251252525	0.9614064403239462	0.7584053458251047	1.2252240864801927	0.8634399715089157	0.1083914213342522	0.1540839896958031	0.37927919822709766	1.0610589151857555	0.8270904399493164	1.0732309943893903	1.19139420159319	1.1336008629464183	1.2955819754281388	0.6370500599557684	0.6498808828322701	1.161169170403822	0.879078947991813	0.6274155951907149	1.0747006959902126	0.814919875592771	0.9729445224887101	1.3647997415725621	1.25675244483384	0.27638405005185324	0.26324527038988416	0.7083102926657331	0.2296970358063835	0.3335923678613374	0.8780697025856082	0.4912143660750973	1.0544152777648195	0.0	1.1111931926418523	0.9457208097909815	0.14263889926083279	0.38631794832689925	0.050672555724483676	0.7517387923589115	0.5093766498279224	0.3011919687323594	0.46568538655465697	0.3035290631660365	0.8647270633277998	0.3387379402313048	0.6663537797297152	0.36671606031886583	0.49242748409292597	0.9157452280263473	1.0751827396193594	1.048566923812861	0.7798378458288675	1.0785150434903992	0.34477326805043373	1.0302296097190315	0.5423214179317424	0.5648515385694672	0.36023711061343866	1.2604138813649222	0.4826930010663128	1.0940950429189187	0.6147512401622814	0.9366820785352994	1.3427878798441746	0.9410933557373867	1.0877105183098466	0.5860328611604576	1.1209969709465153
Z36-C	1.1643594207524774	0.32434652863763225	0.4476170858123346	0.1596657487879483	0.3900268086015715	1.1320973411580024	1.0913615277061501	0.9082898498763887	0.1666382926843172	0.4382652996575385	0.2008826620876629	0.13039552996823287	0.09711265469043474	0.23443478456881103	0.8125972534066674	0.5674157726478739	0.12479432383413587	0.385150880353574	0.7261228175867438	0.2280348088454084	0.46308490210088715	0.28080371165261314	0.32015466034523	0.197959175635782	1.121355812551207	1.139523936370522	0.5527671599140369	1.1300139289419593	1.0413739047877286	0.5371864126561776	0.7871884424551033	0.29015461917229757	1.1111931926418523	0.0	0.26488631633073306	1.1047990422804315	1.0605332985261995	1.1374786018383878	0.49851251266634666	0.9281075098636176	0.9835649591134135	0.9138291478054179	0.9843961151442353	0.3835491632576699	1.173630482185071	0.7193515656573806	1.1530515068587686	0.9817595658488601	0.2789927525242344	0.1572151952874933	0.17056848061119537	0.5051276950210636	0.16278114083869122	1.0756608040673663	0.20422453946312746	0.8479916078892202	0.8247494914655509	1.1484935254135524	0.2071062193299842	0.7386669836492168	0.09536428468614523	0.736046374790992	0.2571566521041522	0.27603653027152397	0.25137600554075634	0.1435294267525807	0.7241272193265054	0.10504016119251736
Z36-N	0.9832154414650728	0.16222456610469657	0.2775111126866231	0.3771849190531482	0.21862451264751365	0.9771560477781027	0.9364419720972821	0.7311490230726698	0.22931397854601163	0.2804727111054982	0.2494829666321866	0.3167953083044117	0.30829834525079314	0.45843199290398057	0.6511031832676928	0.40878297213993253	0.3180001314771291	0.21566119727997307	0.557906079495085	0.22977452154248093	0.30697144125406545	0.12383902588023413	0.5265221107923228	0.42060609933160065	0.9379053218482682	0.9459566478184106	0.3807191705034375	0.9249754153260727	0.8091771776722925	0.3939396195259953	0.5999575510065283	0.2139389083013963	0.9457208097909815	0.26488631633073306	0.0	0.9387254300352903	0.8864800295392091	0.9826528409660187	0.300799430897567	0.7489431346891777	0.8034326335301041	0.7544788839050814	0.8088420052642222	0.22469888394807352	0.9914568838222869	0.540176605187837	0.9714815129591523	0.8116957734055139	0.14184232583663395	0.22243893878682425	0.2523751646059625	0.33588009528680085	0.22340572847067613	0.893645961236069	0.20896809385320742	0.6805860667855964	0.6502938564635198	0.9781897149458311	0.4120630506543261	0.5452548283574542	0.2456946307961665	0.5525850983549452	0.08964996376278284	0.5084489217012862	0.10024757769489252	0.2561977619137389	0.5433726104963109	0.26240759829528687
Z36-R	0.3188369819619764	0.9542334572454315	0.7483520491315173	1.2206788442060799	0.8641858202558284	0.16551885752384035	0.19187572458004465	0.3786310865913723	1.065074558168693	0.8412995741183643	1.0891706722376242	1.1807959995791735	1.13084753792118	1.2956550425048006	0.6424949994548664	0.6370308647983498	1.163688268030162	0.8733525220513753	0.6203731172592793	1.0690464427781114	0.7962251355100027	0.960323061552266	1.3590612996477873	1.25862168392087	0.2806333518781129	0.2676164983541429	0.7109944423548138	0.22908453015025224	0.33060526542710034	0.887077094160419	0.4859092558606972	1.0590146707217436	0.14263889926083279	1.1047990422804315	0.9387254300352903	0.0	0.3668971276189108	0.16978755312992339	0.7393867329955691	0.5021029013999441	0.30938389322034837	0.4653514591183648	0.30000248241776767	0.872494135338703	0.35342562425755686	0.6699652591923757	0.3586146432464159	0.49704118221833876	0.9160340804159622	1.0771422890362223	1.0511969012406475	0.7779591240366662	1.06621147994964	0.3465433789162388	1.044842369663199	0.5372896230033279	0.5580698691256185	0.36010543952467455	1.2516400382826607	0.4738903135809504	1.0722794998230045	0.6131491058848405	0.9239523567949721	1.343596314113693	0.9267813668189167	1.0801969399365108	0.5861618330973087	1.1163745503640108
Z39-A	0.32925004498497185	0.8786317212099034	0.6955567743263662	1.145941131023818	0.8161366825313507	0.4102894099665363	0.3698509138235542	0.38918181222421017	1.0358564056504926	0.8157263853187354	1.05338282600344	1.138731785604784	1.104928767314048	1.251429101281372	0.6138550896484783	0.5895010167327732	1.1178939862620159	0.818575586046876	0.5116423209822422	0.9954570963120691	0.7884167612737312	0.8782096824907645	1.324819693595308	1.2113972824844328	0.3833219272137751	0.42359498986686017	0.6770793293705872	0.32964847834062394	0.3343896058785556	0.8145564957688317	0.481742518595622	1.0014685602197548	0.38631794832689925	1.0605332985261995	0.8864800295392091	0.3668971276189108	0.0	0.41466568997615477	0.687138178576349	0.46696260068241296	0.2771971266059041	0.3184823573606435	0.3041307191667656	0.8447780759650787	0.4367983755526537	0.6105177528022526	0.2762600976230037	0.4615883623834952	0.9273504510216762	1.017023074136129	1.020643813546161	0.7456790422064913	0.9874079150077393	0.32758197321418936	1.013931350127648	0.517111295016885	0.4279311638849881	0.4439579215373778	1.2196308081743317	0.466381243410259	1.0371058988701718	0.5183160246897902	0.8779677897058296	1.3008155299147346	0.888378384436803	1.0457694357957739	0.5543268345867081	1.0388846411985193
Z39-N	0.36332532927636135	1.000181237543888	0.7852674577561165	1.250138691229508	0.9093380419559214	0.0836621107855848	0.16341363218506755	0.4225478440865033	1.1032344654275639	0.8636619714938639	1.109739850760215	1.2135979196436641	1.1673390381109423	1.3307605141055074	0.6729200287220939	0.6720041811382587	1.1999097614264214	0.9236287264644583	0.6723401311313225	1.1094532537781554	0.8541810800936899	1.003531907671597	1.3813185284223222	1.291617083013748	0.31892503663505123	0.3070427524011935	0.7489114194454327	0.2630573608122545	0.3749543414650605	0.9184641790369223	0.5365820727578465	1.0986369605126631	0.050672555724483676	1.1374786018383878	0.9826528409660187	0.16978755312992339	0.41466568997615477	0.0	0.793573401380312	0.5488272779926725	0.34645190390908565	0.5047240587270803	0.34726870420791267	0.9093682069966861	0.3784168290330022	0.7101302325597346	0.4071631205346936	0.5387907826857276	0.9294596633606351	1.119135845778602	1.0620940910550962	0.8203219407039172	1.1027942878855745	0.3907192527364883	1.0702294170154578	0.5878720831360108	0.6108052361554774	0.4064488820396082	1.2797495855711178	0.5268383688742682	1.1202753240184453	0.6560308676396549	0.9581945577305377	1.3679907848363106	0.9795226215751369	1.1152615942706987	0.6242957675472814	1.1615611460444328
Z39-R	0.7653064169612663	0.28384178236524515	0.15780179042321335	0.6099328539019756	0.2290967545376549	0.7755720253954017	0.7393511783654244	0.5027411804877312	0.44140563083888307	0.23174241507807086	0.46784724853396825	0.5472329376301234	0.5157988919935503	0.6841304402360984	0.45995543580001247	0.19201383516420853	0.5362695404739057	0.2210394047385989	0.3477296257074781	0.43336199950041404	0.1935907766123374	0.3396676394712508	0.7552888329597938	0.6480410010717884	0.7317671878058192	0.7578034406362465	0.16207908633080584	0.7121396761234777	0.6299928306304929	0.2611812264043023	0.38651226393269955	0.41787318453230576	0.7517387923589115	0.49851251266634666	0.300799430897567	0.7393867329955691	0.687138178576349	0.793573401380312	0.0	0.5390546352376737	0.5867123841980292	0.5540705094479651	0.5691938389063087	0.24074562970957591	0.7894275483923084	0.3546050671381251	0.7446935047706391	0.6258158504125109	0.35014297955070006	0.43408576733672777	0.48296748428871283	0.15303171972063373	0.4379319698305288	0.6907856168859968	0.4261002802624948	0.49125814982556176	0.41939366337682576	0.7861717974641631	0.6388707925803414	0.33438150866462585	0.45175049391542954	0.34205874766374617	0.2895182629963341	0.7423486033687853	0.3052546513429375	0.460585773468005	0.3067113467961515	0.4734452866845701
Z4-A	0.4891898361283589	0.7333948328576025	0.6080493696221579	1.0279304727290834	0.626128703466659	0.5380499161352923	0.5130133367441991	0.2644033441756196	0.8076748524933123	0.5634189641597097	0.7895660462984944	0.9740006277041718	0.9384600127335759	1.1037256931981576	0.32752389340988775	0.5074890833143074	0.9550388022662109	0.6286324020537551	0.32683873305088584	0.8026066583352549	0.55366339590521	0.7686782226779776	1.176759194441282	1.0689465191635243	0.4899682755419204	0.46096830835603597	0.5120811649920886	0.44549085797228405	0.37766516059737615	0.5424072035375036	0.290703018845326	0.8289106415543014	0.5093766498279224	0.9281075098636176	0.7489431346891777	0.5021029013999441	0.46696260068241296	0.5488272779926725	0.5390546352376737	0.0	0.2955395541946725	0.30165174619834184	0.35462456453264457	0.6250007100026709	0.36797352216961854	0.2967789915084112	0.5004757324993037	0.19155900061307637	0.801833509396815	0.837973572164643	0.9246335361497521	0.5256439886143429	0.8684395343174173	0.2729443810452901	0.766572726574435	0.18646028641206275	0.30970527691365757	0.341582305298481	1.0587605255510033	0.3260479960906786	0.882317610436085	0.38624452943926746	0.7372385215908868	1.1615875635368909	0.7469719590133225	0.8987743412937459	0.32624242165180506	0.9001718086294809
Z4-C	0.33116253844984217	0.7842857641974953	0.5724327458929019	1.0936593626207025	0.6937087330732357	0.34105622952903475	0.3214259124480435	0.26192977307611726	0.8721127620129805	0.6452221288400458	0.8902044968037575	1.0464644521645292	0.9997111532339075	1.1627749008145558	0.46709839603734726	0.48805579866990784	1.011436596182318	0.6718114309593181	0.358024605966716	0.8955673559046411	0.6421973247375103	0.789778947898462	1.2284842566866219	1.1277459394005152	0.35310884223914535	0.3460049440774669	0.5400382891698454	0.24664325266171744	0.24289522533820115	0.6930300611821312	0.3076198759624893	0.8918944006273161	0.3011919687323594	0.9835649591134135	0.8034326335301041	0.30938389322034837	0.2771971266059041	0.34645190390908565	0.5867123841980292	0.2955395541946725	0.0	0.2514138840540892	0.18565992563529657	0.6787075815849846	0.3638049405370729	0.4752124465031765	0.33044258177295216	0.29421062670967424	0.7957244572626515	0.8942856259851916	0.9232167623175251	0.6044696856617713	0.9021225333766848	0.2619768311315132	0.8431061014524237	0.3548681281050925	0.3184320059240998	0.3716054956600004	1.1232306276607282	0.3264506001346618	0.9501272114743768	0.4217549086272988	0.774135295170895	1.2143151392511917	0.7919129526158151	0.9569981600983513	0.36870454774252476	0.9600572239965744
Z4-N	0.47571084648258727	0.7166526349294412	0.5611186829704982	1.009474767164011	0.6515500216185232	0.4959250657363366	0.45925636445145496	0.2593753186844226	0.857330337729888	0.6653247891910573	0.8785437602467816	0.9834580837756217	0.9390581698027198	1.0705706233344854	0.43915097646544016	0.479166680933309	0.9423816785176421	0.6456315482027076	0.33817566128967275	0.8262611850922361	0.6223727468774368	0.7201138065628584	1.1560467805430263	1.0318016956200444	0.45761644351327047	0.48486768401431596	0.5233270905400177	0.42998603628643806	0.3967476352375785	0.6563327166341645	0.3564563918887296	0.8387072865880687	0.46568538655465697	0.9138291478054179	0.7544788839050814	0.4653514591183648	0.3184823573606435	0.5047240587270803	0.5540705094479651	0.30165174619834184	0.2514138840540892	0.0	0.31953199820493877	0.6887844372494858	0.4905788002323472	0.47501553138777886	0.348987740672701	0.3233149193186884	0.7944887529398451	0.85588926514708	0.9139320023668894	0.596072667775393	0.8307311627857036	0.4164749206472244	0.8396996470760806	0.36472577210866414	0.2862725643378014	0.5021409886064437	1.054013265052202	0.33465116923467525	0.8866528573834677	0.4153548486828488	0.7405725480108535	1.120186021064828	0.7452523530927857	0.8891454987166683	0.41353969071863106	0.8748003454993549
Z4-R	0.3775611805530175	0.7936361528706034	0.6166963097092865	1.1028572722999994	0.7276594290919244	0.2986674257688322	0.262810898921426	0.20789654459528228	0.9362618794129376	0.7146990730994365	0.9584474523408322	1.0528247600347866	1.0084058632051318	1.179021067554969	0.5217865757887183	0.49765837598764545	1.0258881216547378	0.7040622197414877	0.46483658452864174	0.9300257474058168	0.6739922250440845	0.8285986162603929	1.2452975217072193	1.1426776837439627	0.31543622344515154	0.36740164730140407	0.5503845164370048	0.2909655246480505	0.21349674470908528	0.7601932752735413	0.363818494177347	0.9168504523979564	0.3035290631660365	0.9843961151442353	0.8088420052642222	0.30000248241776767	0.3041307191667656	0.34726870420791267	0.5691938389063087	0.35462456453264457	0.18565992563529657	0.31953199820493877	0.0	0.7266811845673322	0.42140097418576977	0.5438753361180838	0.38278945196376146	0.36896933627804646	0.7693812739353865	0.9345334039265786	0.9509053524727384	0.6448479058043232	0.9283153368881847	0.3104778450764575	0.9141511364337419	0.41852540981286135	0.39238412156734603	0.4137104781384871	1.1283841994731774	0.3344707915834025	0.945237836037234	0.4557971483825979	0.7742857334720952	1.2309668587011737	0.7909369339211856	0.9484879545091477	0.42548369173243566	0.9687531821922037
